molecule_id,smiles,type,units,value,molecular_weight,pIC50
CHEMBL2333025,O=C(NCC(=O)N1CCC[C@H]1B(O)O)c1ccncc1,IC50,nM,2800.0,277.08900000000006,5.552841968657781
CHEMBL2333026,C[C@@H](NC(=O)c1ccncc1)C(=O)N1CCC[C@H]1B(O)O,IC50,nM,100000.0,291.116,4.0
CHEMBL233337,Cc1nnc(C(=O)[C@@H]2CC(F)(F)CN2C(=O)CNC23CC4CC(CC(C4)C2)C3)o1,IC50,nM,680.0,408.44900000000024,6.167491087293763
CHEMBL233360,N[C@H]1C[C@@H](N2CCn3c(nnc3C(F)(F)F)C2)CC[C@@H]1c1cc(F)c(F)cc1F,IC50,nM,21.0,419.3730000000001,7.6777807052660805
CHEMBL233472,N[C@@H](CC(=O)N1CCn2c(nnc2-c2ccc(F)cc2)C1)Cc1cc(F)ccc1F,IC50,nM,60.0,415.41900000000015,7.221848749616356
CHEMBL233474,N[C@@H](CC(=O)N1CCn2c(nnc2-c2ccncc2)C1)Cc1cc(F)ccc1F,IC50,nM,65.0,398.4170000000002,7.187086643357144
CHEMBL233563,N[C@H]1C[C@@H](N2Cc3cnc(C4CC4)nc3C2)CC[C@@H]1c1cc(F)c(F)cc1F,IC50,nM,5.3,388.437,8.275724130399212
CHEMBL233564,N[C@H]1C[C@@H](N2Cc3cncnc3C2)CC[C@@H]1c1cc(F)c(F)cc1F,IC50,nM,0.67,348.372,9.173925197299173
CHEMBL233684,N[C@@H](CC(=O)N1CCn2c(CO)nnc2C1)Cc1cc(F)ccc1F,IC50,nM,69.0,351.357,7.161150909262744
CHEMBL233685,CCc1nnc2n1CCN(C(=O)C[C@H](N)Cc1cc(F)c(F)cc1F)C2,IC50,nM,37.0,367.37500000000006,7.431798275933005
CHEMBL233686,CCOC(=O)c1nnc2n1CCN(C(=O)C[C@H](N)Cc1cc(F)c(F)cc1F)C2,IC50,nM,219.0,411.3840000000001,6.6595558851598815
CHEMBL233891,CC(C)(C)NC(=O)c1nnc2n1CCN(C(=O)C[C@H](N)Cc1cc(F)c(F)cc1F)C2,IC50,nM,234.0,438.4540000000001,6.6307841425898575
CHEMBL233996,Cc1nc(C(=O)[C@@H]2CCCN2C(=O)CNC23CC4CC(CC(C4)C2)C3)no1,IC50,nM,210.0,372.4690000000002,6.6777807052660805
CHEMBL234043,CCCCC1CN(c2cc(C(F)(F)F)cc(C(F)(F)F)c2)CCC1N,IC50,nM,13400.0,368.36500000000007,4.872895201635193
CHEMBL234045,CCCC[C@H]1CN(c2cc(OC)cc(C(F)(F)F)c2)CC[C@H]1N,IC50,nM,2100.0,330.39400000000006,5.6777807052660805
CHEMBL234046,COc1cc2c(cc1OC)[C@@H]1CC(N)[C@@H](c3ccccc3)CN1CC2,IC50,nM,220.0,338.45100000000014,6.657577319177793
CHEMBL234047,COc1cc2c(cc1OC)[C@@H]1C[C@H](N)[C@@H](c3ccccn3)CN1CC2,IC50,nM,1520.0,339.43900000000014,5.818156412055227
CHEMBL234048,COc1cc2c(cc1OC)[C@@H]1C[C@H](N)[C@@H](c3ccc(C)cc3)CN1CC2,IC50,nM,370.0,352.4780000000001,6.431798275933005
CHEMBL234158,N#C[C@@H]1CCCN1C(=O)[C@@H]1C[C@H](CC(=O)O)CN1,IC50,nM,16.0,251.286,7.795880017344075
CHEMBL234163,CCN(C)C(=O)[C@@H]1CN[C@H](C(=O)N2CCC[C@H]2C#N)C1,IC50,nM,4.9,278.356,8.309803919971486
CHEMBL234233,CCCCC1CN(c2cc(OC)cc(C(F)(F)F)c2)CCC1N,IC50,nM,8400.0,330.39400000000006,5.075720713938118
CHEMBL234235,CCCC[C@H]1CN(c2ccc(OC)c(-c3ccccc3)c2)CC[C@H]1N,IC50,nM,5800.0,338.4950000000001,5.236572006437063
CHEMBL234236,CCCC[C@@H]1CN(c2ccc(OC)c(-c3ccccc3)c2)CC[C@H]1N,IC50,nM,142000.0,338.4950000000001,3.8477116556169433
CHEMBL234238,COc1cc2c(cc1OC)[C@@H]1C[C@@H](N)[C@@H](c3ccc(C)c(C)c3)CN1CC2,IC50,nM,9380.0,366.50500000000017,5.027797161620936
CHEMBL234356,N#C[C@@H]1CCCN1C(=O)[C@@H]1C[C@H](CO)CN1,IC50,nM,6.3,223.276,8.200659450546418
CHEMBL234373,N#C[C@@H]1CCCN1C(=O)[C@@H]1C[C@H](C(=O)N2CCC2)CN1,IC50,nM,4.0,276.34,8.397940008672037
CHEMBL234412,CCCC[C@H]1CN2CCc3cc(OC)c(OC)cc3[C@@H]2C[C@@H]1N,IC50,nM,520.0,318.46100000000007,6.2839966563652006
CHEMBL234413,CCCCC1CN(C2CCCCC2)CCC1N,IC50,nM,45200.0,238.41899999999993,4.3448615651886175
CHEMBL234414,CCCCC1CN(C(c2ccccc2)c2ccccc2)CCC1N,IC50,nM,18600.0,322.49600000000015,4.730487055782084
CHEMBL234426,CCCCC1CN(c2ccc(Cl)c(C(F)(F)F)c2)CCC1N,IC50,nM,2600.0,334.8130000000001,5.585026652029182
CHEMBL234427,CCCC[C@H]1CN(c2ccc(OC)c(OC)c2)CCC1N,IC50,nM,4900.0,292.423,5.309803919971486
CHEMBL234428,CCCC[C@@H]1CN(c2ccc(OC)c(OC)c2)CC[C@H]1N,IC50,nM,26000.0,292.423,4.585026652029182
CHEMBL234429,CCCC[C@@H]1CN(c2cc(OC)c(OC)c(OC)c2)CC[C@H]1N,IC50,nM,18400.0,322.44900000000007,4.735182176990463
CHEMBL234430,COc1cccc([C@H]2CN3CCc4cc(OC)c(OC)cc4[C@@H]3C[C@H]2N)c1,IC50,nM,650.0,368.4770000000001,6.187086643357144
CHEMBL234431,COc1cc2c(cc1OC)[C@@H]1C[C@@H](N)[C@@H](c3cccc(C)c3)CN1CC2,IC50,nM,32.0,352.4780000000002,7.494850021680094
CHEMBL234610,CCCC[C@@H]1CN(c2ccccc2)CC[C@H]1N,IC50,nM,35700.0,232.37099999999998,4.447331783887806
CHEMBL234611,CCCC[C@H]1CN(c2ccc(Oc3ccccc3)cc2)CC[C@H]1N,IC50,nM,6300.0,324.46800000000013,5.200659450546418
CHEMBL234613,CCCC[C@H]1CN(c2ccc(Cl)c(Cl)c2)CC[C@H]1N,IC50,nM,3300.0,301.2610000000001,5.481486060122113
CHEMBL234614,CCCC[C@@H]1CN(c2ccc3ccccc3c2)CC[C@H]1N,IC50,nM,9400.0,282.431,5.026872146400302
CHEMBL234615,CCCCC1CN(c2cccc3ccccc23)CCC1N,IC50,nM,5300.0,282.431,5.275724130399211
CHEMBL234616,COc1ccc(N2CCC(N)C(c3ccc(C)cc3)C2)cc1OC,IC50,nM,14800.0,326.4400000000001,4.8297382846050425
CHEMBL234635,N[C@H]1C[C@@H](N2CCn3c(C(F)(F)F)cnc3C2)CCC1c1cc(F)c(F)cc1F,IC50,nM,21.0,418.3850000000001,7.6777807052660805
CHEMBL2346919,CC#CCn1c(N2CCC[C@@H](N)C2)nc2ccn(C)c2c1=O,IC50,nM,211.9,299.3780000000001,6.673869043289206
CHEMBL2346920,CC#CCn1c(N2CCC[C@@H](N)C2)nc2c(Br)c[nH]c2c1=O,IC50,nM,860.0,364.24700000000007,6.0655015487564325
CHEMBL2346921,CC#CCn1c(N2CCC[C@@H](N)C2)nc2cc[nH]c2c1=O,IC50,nM,460.0,285.35100000000006,6.337242168318426
CHEMBL2346922,CC#CCn1c(N2CCC[C@@H](N)C2)nc2ccn(Cc3ncccn3)c2c1=O,IC50,nM,44.0,377.45200000000017,7.356547323513812
CHEMBL2346923,CC#CCn1c(N2CCC[C@@H](N)C2)nc2ccn(Cc3c[nH]c4ccccc34)c2c1=O,IC50,nM,44.1,414.5130000000002,7.355561410532162
CHEMBL2346924,CC#CCn1c(N2CCC[C@@H](N)C2)nc2ccn(Cc3nc4ccccc4[nH]3)c2c1=O,IC50,nM,27.6,415.5010000000002,7.559090917934782
CHEMBL2346925,CC#CCn1c(N2CCC[C@@H](N)C2)nc2ccn(Cc3ccnc4ccccc34)c2c1=O,IC50,nM,48.2,426.5240000000002,7.31695296176115
CHEMBL2346926,CC#CCn1c(N2CCC[C@@H](N)C2)nc2ccn(Cc3ccc4ccccc4n3)c2c1=O,IC50,nM,7.05,426.5240000000002,8.1518108830086
CHEMBL2346927,CC#CCn1c(N2CCC[C@@H](N)C2)nc2ccn(Cc3ccc4cc(Br)ccc4n3)c2c1=O,IC50,nM,139.2,505.42000000000024,6.856360764725457
CHEMBL2346928,CC#CCn1c(N2CCC[C@@H](N)C2)nc2ccn(Cc3ccc4cc(Cl)ccc4n3)c2c1=O,IC50,nM,60.1,460.9690000000003,7.221125527997261
CHEMBL2346929,CC#CCn1c(N2CCC[C@@H](N)C2)nc2ccn(Cc3ccc4cc(F)ccc4n3)c2c1=O,IC50,nM,14.5,444.51400000000024,7.838631997765025
CHEMBL2346930,CC#CCn1c(N2CCC[C@@H](N)C2)nc2ccn(Cc3ccc4cc(C)ccc4n3)c2c1=O,IC50,nM,52.6,440.5510000000003,7.279014255846261
CHEMBL2347035,CC#CCn1c(N2CCC[C@@H](N)C2)nc2ccn(Cc3ccc4ccc(Cl)cc4n3)c2c1=O,IC50,nM,11.4,460.9690000000003,7.943095148663527
CHEMBL2347036,CC#CCn1c(N2CCC[C@@H](N)C2)nc2ccn(Cc3ccc4ccc(F)cc4n3)c2c1=O,IC50,nM,4.67,444.51400000000024,8.330683119433887
CHEMBL2347037,CC#CCn1c(N2CCC[C@@H](N)C2)nc2ccn(Cc3cnc4ccccc4n3)c2c1=O,IC50,nM,5.93,427.5120000000002,8.226945306635738
CHEMBL2347038,CC#CCn1c(N2CCC[C@@H](N)C2)nc2ccn(Cc3nc4ccccc4nc3C)c2c1=O,IC50,nM,15.5,441.53900000000027,7.809668301829708
CHEMBL2347039,CC#CCn1c(N2CCC[C@@H](N)C2)nc2ccn(Cc3nc(C)c4ccccc4n3)c2c1=O,IC50,nM,1.55,441.53900000000027,8.809668301829708
CHEMBL234911,Cc1nc(C(=O)[C@@H]2CCCN2C(=O)CNC(C)(C)CO)no1,IC50,nM,77.0,310.35400000000004,7.113509274827518
CHEMBL234986,N[C@H]1CN(c2cnc3ccccc3n2)C[C@@H]1c1ccccc1,IC50,nM,3000.0,290.37,5.522878745280337
CHEMBL234987,N[C@H]1CN(c2ccc3ccccc3n2)C[C@@H]1c1ccccc1,IC50,nM,3000.0,289.382,5.522878745280337
CHEMBL235004,COc1cc([C@H]2CC[C@@H]([C@H](C(=O)N(C)C)[C@H](N)C(=O)N3CCC(F)(F)C3)CC2)nc(OC)n1,IC50,nM,100.0,469.5330000000003,7.0
CHEMBL235120,N[C@@H](CC(=O)N1CCn2c(nnc2C(F)(F)F)C1)Cc1ccc(Cl)cc1Cl,IC50,nM,23.0,422.23800000000017,7.638272163982407
CHEMBL235133,Cn1c(=O)[nH]c(=O)c2c1nc(N1CCNCC1)n2Cc1ccccc1,IC50,nM,3900.0,340.387,5.4089353929735005
CHEMBL235134,Cn1c(=O)c2c(nc(N3CCNCC3)n2Cc2ccccc2)n(C)c1=O,IC50,nM,2800.0,354.41400000000004,5.552841968657781
CHEMBL235198,CN(C)C(=O)[C@@H]([C@H]1CC[C@@H](C2CCc3ncnn3C2)CC1)[C@H](N)C(=O)N1CCC(F)(F)C1,IC50,nM,220.0,452.5500000000003,6.657577319177793
CHEMBL235199,CN(C)C(=O)[C@@H]([C@H]1CC[C@H](C2CCc3ncnn3C2)CC1)[C@H](N)C(=O)N1CCC(F)(F)C1,IC50,nM,38.0,452.5500000000003,7.42021640338319
CHEMBL235201,COc1ccc(-c2cc(N3C[C@H](c4ccccc4)[C@@H](N)C3)ncn2)cc1,IC50,nM,2300.0,346.4340000000001,5.638272163982407
CHEMBL235202,N#Cc1cccnc1N1C[C@H](c2ccccc2)[C@@H](N)C1,IC50,nM,3000.0,264.33200000000005,5.522878745280337
CHEMBL235223,COc1cc([C@H]2CC[C@H]([C@H](C(=O)N(C)C)[C@H](N)C(=O)N3CCC(F)(F)C3)CC2)nc(OC)n1,IC50,nM,260.0,469.5330000000003,6.585026652029182
CHEMBL235352,CC(C)=CCn1c(N2CCNCC2)nc2c1c(=O)n(C)c(=O)n2C,IC50,nM,580.0,332.4080000000001,6.236572006437063
CHEMBL235420,N[C@H]1CN(c2cc(-c3ccccc3Cl)ncn2)C[C@@H]1c1ccccc1,IC50,nM,3000.0,350.85300000000007,5.522878745280337
CHEMBL235766,CCOC(=O)CNC(=O)c1ccc(OP(=O)(Oc2ccc(C(=O)NCC(=O)OCC)cc2)C2CCCN2C(=O)C2CCCN2)cc1,IC50,nM,14.0,658.6450000000001,7.853871964321762
CHEMBL235792,CC#CCn1c(N2CCNCC2)nc2c1c(=O)n(C)c(=O)n2C,IC50,nM,200.0,316.36500000000007,6.698970004336019
CHEMBL236084,N[C@H]1CN(c2cc(-c3cccc(C(F)(F)F)c3)ncn2)C[C@@H]1c1cc(F)c(F)cc1F,IC50,nM,71.0,438.37500000000006,7.1487416512809245
CHEMBL236085,N[C@H]1CN(c2cc(-c3cccc(OC(F)(F)F)c3)ncn2)C[C@@H]1c1cc(F)c(F)cc1F,IC50,nM,1300.0,454.3740000000001,5.886056647693163
CHEMBL2364733,N#C[C@H]1CCCN1C(=O)[C@@H](N)CCC(=O)N1Cc2ccccc2C1.O=C(O)C(F)(F)F,IC50,nM,2.0,440.4220000000001,8.698970004336019
CHEMBL236507,N[C@H]1CN(c2nc3c(cc2F)c(=O)c(C(=O)O)cn3C2CC2)C[C@H]1c1ccc(F)cc1,IC50,nM,140.0,426.4230000000002,6.853871964321762
CHEMBL236508,N[C@H]1CN(c2cc(-c3cccc(C(=O)O)c3)ncn2)C[C@@H]1c1cc(F)c(F)cc1F,IC50,nM,5.0,414.3870000000001,8.301029995663981
CHEMBL236586,CC(C)[C@H](N)C(=O)N1CCCC1P(=O)(Oc1ccccc1)Oc1ccccc1,IC50,nM,89000.0,402.43100000000004,4.050609993355087
CHEMBL23660,N[C@H](C(=O)N1CC[C@H](F)C1)[C@H]1CC[C@H](NC(=O)c2ccc(F)c(F)c2)CC1,IC50,nM,54.0,383.4140000000001,7.267606240177032
CHEMBL236602,N[C@@H](Cc1cnc[nH]1)C(=O)N1CCCC1P(=O)(Oc1ccccc1)Oc1ccccc1,IC50,nM,326000.0,440.44000000000005,3.486782399932061
CHEMBL236705,N[C@H]1CN(c2cc(-c3ccccc3)ncn2)C[C@@H]1c1cc(F)c(F)cc1F,IC50,nM,13.0,370.37800000000004,7.886056647693163
CHEMBL236706,N[C@H]1CN(c2cc(-c3ccccc3Cl)ncn2)C[C@@H]1c1cc(F)c(F)cc1F,IC50,nM,260.0,404.8230000000001,6.585026652029182
CHEMBL236707,CC(=O)c1ccccc1-c1cc(N2C[C@H](c3cc(F)c(F)cc3F)[C@@H](N)C2)ncn1,IC50,nM,230.0,412.4150000000001,6.638272163982407
CHEMBL236714,COc1cccc(-c2cc(N3C[C@H](c4cc(F)c(F)cc4F)[C@@H](N)C3)ncn2)c1,IC50,nM,47.0,400.40400000000005,7.327902142064283
CHEMBL236719,CC(=O)Nc1cccc(-c2cc(N3C[C@H](c4cc(F)c(F)cc4F)[C@@H](N)C3)ncn2)c1,IC50,nM,14.0,427.43000000000006,7.853871964321762
CHEMBL236781,CC(=O)Nc1ccc(OP(=O)(Oc2ccc(NC(C)=O)cc2)C2CCCN2C(=O)[C@@H](N)CCCCN)cc1,IC50,nM,8000.0,545.5770000000003,5.096910013008056
CHEMBL236922,N#Cc1ccc(-c2cc(N3C[C@H](c4cc(F)c(F)cc4F)[C@@H](N)C3)ncn2)cc1,IC50,nM,130.0,395.38800000000003,6.886056647693163
CHEMBL236923,N[C@H]1CN(c2cc(-c3ccc(F)cc3)ncn2)C[C@@H]1c1cc(F)c(F)cc1F,IC50,nM,51.0,388.36800000000005,7.292429823902063
CHEMBL236934,CC(C)c1ccc([C@@H]2CN(c3nc4c(cc3F)c(=O)c(C(=O)O)cn4C3CC3)C[C@@H]2N)cc1,IC50,nM,3000.0,450.51400000000024,5.522878745280337
CHEMBL236935,COC(=O)c1ccc([C@@H]2CN(c3nc4c(cc3F)c(=O)c(C(=O)O)cn4C3CC3)C[C@@H]2N)cc1,IC50,nM,3000.0,466.4690000000003,5.522878745280337
CHEMBL237067,CC(C)=CCn1c(N2CCC[C@H](N)C2)nc2c1c(=O)n(CC(=O)c1ccccc1)c(=O)n2C,IC50,nM,3.0,450.54300000000023,8.522878745280337
CHEMBL237119,CN(C)C(=O)[C@@H](c1ccc(-c2ccc(F)cc2)cc1)[C@H](N)C(=O)N1CC[C@H](F)C1,IC50,nM,0.012,401.45700000000016,10.920818753952375
CHEMBL237140,COc1ccc([C@@H]2CN(c3nc4c(cc3F)c(=O)c(C(=O)O)cn4C3CC3)C[C@@H]2N)cc1,IC50,nM,3000.0,438.45900000000023,5.522878745280337
CHEMBL237141,CN(C)c1ccc([C@@H]2CN(c3nc4c(cc3F)c(=O)c(C(=O)O)cn4C3CC3)C[C@@H]2N)cc1,IC50,nM,3000.0,451.50200000000024,5.522878745280337
CHEMBL237151,C[C@@H](C1CCC(c2cccnc2)CC1)[C@H](N)C(=O)N1CCC(F)(F)C1,IC50,nM,4.6,351.4410000000001,8.337242168318426
CHEMBL237152,C[C@@H](C1CCC(c2cccc3ncnn23)CC1)[C@H](N)C(=O)N1CCC(F)(F)C1,IC50,nM,1.5,391.4660000000002,8.823908740944319
CHEMBL237279,CC(C)=CCn1c(N2CCCC(N)C2)nc2c1c(=O)n(C)c(=O)n2C,IC50,nM,35.0,346.4350000000001,7.455931955649724
CHEMBL237280,CC#CCn1c(N2CCCC(N)C2)nc2c1c(=O)n(C)c(=O)n2C,IC50,nM,88.0,330.39200000000005,7.055517327849832
CHEMBL237281,CC(C)=CCn1c(N2CCCC(N)C2)nc2c1c(=O)n(CCc1ccccc1)c(=O)n2C,IC50,nM,56.0,436.56000000000023,7.251811972993799
CHEMBL237287,CC#CCn1c(N2CCC[C@@H](N)C2)nc2c1c(=O)n(CC(=O)c1ccccc1)c(=O)n2C,IC50,nM,4.0,434.50000000000017,8.397940008672037
CHEMBL237288,CC#CCn1c(N2CCC[C@H](N)C2)nc2c1c(=O)n(CC(=O)c1ccccc1)c(=O)n2C,IC50,nM,9.0,434.50000000000017,8.045757490560675
CHEMBL237289,CC#CCn1c(N2CCC[C@@H](N)C2)nc2c1c(=O)n(CC(=O)c1ccccc1OCC(=O)NC)c(=O)n2C,IC50,nM,1.0,521.5780000000003,9.0
CHEMBL237336,C[C@@H](c1ccc(-c2ccc(F)cc2)cc1)[C@H](N)C(=O)N1CC[C@H](F)C1,IC50,nM,0.064,344.40500000000014,10.193820026016112
CHEMBL237337,CN(C)C(=O)[C@@H](c1ccc(-c2ccc3ncnn3c2)cc1)[C@H](N)C(=O)N1CC[C@H](F)C1,IC50,nM,4.0,424.4800000000002,8.397940008672037
CHEMBL237341,N[C@H]1CN(c2cc(-c3cccc(Cl)c3)ncn2)C[C@@H]1c1cc(F)c(F)cc1F,IC50,nM,190.0,404.8230000000001,6.721246399047171
CHEMBL237342,N#Cc1cccc(-c2cc(N3C[C@H](c4cc(F)c(F)cc4F)[C@@H](N)C3)ncn2)c1,IC50,nM,37.0,395.38800000000003,7.431798275933005
CHEMBL237343,N[C@H]1CN(c2cc(-c3cccc(F)c3)ncn2)C[C@@H]1c1cc(F)c(F)cc1F,IC50,nM,14.0,388.36800000000005,7.853871964321762
CHEMBL237357,N[C@H]1CN(c2nc3c(cc2F)c(=O)c(C(=O)O)cn3C2CC2)C[C@H]1c1ccc(O)cc1,IC50,nM,3000.0,424.4320000000002,5.522878745280337
CHEMBL237488,CC(C)=CCn1c(N2CCC[C@@H](N)C2)nc2c1c(=O)n(CC(=O)c1ccccc1)c(=O)n2C,IC50,nM,1.0,450.54300000000023,9.0
CHEMBL237499,CC#CCn1c(N2CCC[C@@H](N)C2)nc2c1c(=O)n(Cc1nc(C)cc3ccccc13)c(=O)n2C,IC50,nM,3.0,471.5650000000002,8.522878745280337
CHEMBL237500,CC#CCn1c(N2CCC[C@@H](N)C2)nc2c1c(=O)n(Cc1nc(C)c3ccccc3n1)c(=O)n2C,IC50,nM,0.1,472.5530000000002,10.0
CHEMBL237547,CC(=O)N[C@H]1CC[C@H]([C@H](C)[C@H](N)C(=O)N2CC[C@H](F)C2)CC1,IC50,nM,16.0,313.4170000000001,7.795880017344075
CHEMBL237566,CN(C)C(=O)[C@@H]([C@H]1CC[C@@H](c2cccc3ncnn32)CC1)[C@H](N)C(=O)N1CC[C@H](F)C1,IC50,nM,310.0,430.5280000000003,6.508638306165727
CHEMBL237567,COc1ccccc1[C@H]1CN(c2nc3c(cc2F)c(=O)c(C(=O)O)cn3C2CC2)C[C@@H]1N,IC50,nM,2000.0,438.45900000000023,5.698970004336019
CHEMBL237568,N[C@H]1CN(c2nc3c(cc2F)c(=O)c(C(=O)O)cn3C2CC2)C[C@H]1c1ccccc1,IC50,nM,150.0,408.43300000000016,6.823908740944319
CHEMBL237569,N[C@H]1CN(c2cc(-c3cccc(O)c3)ncn2)C[C@@H]1c1cc(F)c(F)cc1F,IC50,nM,70.0,386.37700000000007,7.154901959985743
CHEMBL237658,N[C@@H](Cc1ccccc1)C(=O)N1CCCC1P(=O)(Oc1ccccc1)Oc1ccccc1,IC50,nM,142000.0,450.4750000000001,3.8477116556169433
CHEMBL237673,N[C@@H](CO)C(=O)N1CCCC1P(=O)(Oc1ccccc1)Oc1ccccc1,IC50,nM,503000.0,390.37600000000003,3.2984320149440727
CHEMBL237758,N[C@H]1CN(c2cc(-c3ccccc3)ncn2)C[C@@H]1c1ccccc1,IC50,nM,790.0,316.408,6.102372908709558
CHEMBL237783,CN(C)C(=O)[C@@H]([C@H]1CC[C@@H](c2cccc3ncnn32)CC1)[C@H](N)C(=O)N1CCC(F)(F)C1,IC50,nM,260.0,448.5180000000003,6.585026652029182
CHEMBL237785,N[C@H]1CN(c2cc(-c3cccnc3)ncn2)C[C@@H]1c1cc(F)c(F)cc1F,IC50,nM,31.0,371.36600000000004,7.508638306165727
CHEMBL237786,COc1ccc(-c2cc(N3C[C@H](c4cc(F)c(F)cc4F)[C@@H](N)C3)ncn2)cn1,IC50,nM,6.4,401.39200000000005,8.193820026016112
CHEMBL237860,CC[C@@H](C)[C@H](N)C(=O)N1Cc2ccccc2C1P(=O)(Oc1ccccc1)Oc1ccccc1,IC50,nM,1000000.0,464.5020000000002,3.0
CHEMBL237972,CN(C)C(=O)[C@@H]([C@H]1CC[C@@H](c2ccc(F)cc2)CC1)[C@H](N)C(=O)N1CCC(F)(F)C1,IC50,nM,150.0,425.49500000000023,6.823908740944319
CHEMBL237997,CN(C)C(=O)[C@@H]([C@H]1CC[C@H](c2cccc3ncnn32)CC1)[C@H](N)C(=O)N1CCC(F)(F)C1,IC50,nM,2.5,448.5180000000003,8.602059991327963
CHEMBL238050,CC[C@@H](C)[C@H](N)C(=O)N1Cc2ccccc2C1P(=O)(Oc1ccc(NC(C)=O)cc1)Oc1ccc(NC(C)=O)cc1,IC50,nM,250000.0,578.6060000000002,3.6020599913279625
CHEMBL238114,CC(=O)Nc1ccc(OP(=O)(Oc2ccc(NC(C)=O)cc2)C2CCCN2C(=O)[C@H](CCCCN)NC(=O)OCc2ccccc2)cc1,IC50,nM,4200.0,679.7110000000004,5.376750709602099
CHEMBL238190,CN(C)C(=O)[C@@H]([C@H]1CC[C@H](c2ccc(F)cc2)CC1)[C@H](N)C(=O)N1CCC(F)(F)C1,IC50,nM,11.0,425.49500000000023,7.958607314841775
CHEMBL238191,CN(C)C(=O)[C@@H]([C@H]1CC[C@@H](c2ccc3ncnn3c2)CC1)[C@H](N)C(=O)N1CCC(F)(F)C1,IC50,nM,32.0,448.5180000000003,7.494850021680094
CHEMBL238201,Cn1cnc2c(N3C[C@H](c4ccccc4)[C@@H](N)C3)ncnc21,IC50,nM,3000.0,294.362,5.522878745280337
CHEMBL238202,N[C@H]1CN(c2cc(-c3ccc(O)cc3)ncn2)C[C@@H]1c1ccccc1,IC50,nM,3000.0,332.40700000000004,5.522878745280337
CHEMBL238506,COc1ccc(N2CCN([C@@H]3CN[C@H](C(=O)N4CCSC4)C3)CC2)cc1,IC50,nM,13.5,376.52600000000024,7.8696662315049934
CHEMBL238507,O=C([C@@H]1C[C@H](N2CCN(c3ccc(Cl)cc3)CC2)CN1)N1CCSC1,IC50,nM,8.7,380.9450000000002,8.060480747381382
CHEMBL238515,N#Cc1ccc(N2CCN([C@@H]3CN[C@H](C(=O)N4CCSC4)C3)CC2)cc1C#N,IC50,nM,1.3,396.5200000000002,8.886056647693163
CHEMBL238516,O=C([C@@H]1C[C@H](N2CCC(c3ccc([N+](=O)[O-])cc3)CC2)CN1)N1CCSC1,IC50,nM,2.3,390.50900000000024,8.638272163982407
CHEMBL2385270,N#C[C@@H]1CCCN1C(=O)CNC(=O)c1ccnc2ccc(F)cc12,IC50,nM,100000.0,326.3310000000001,4.0
CHEMBL2385271,COc1ccc2nccc(C(=O)NCC(=O)N3CCC[C@H]3C#N)c2c1,IC50,nM,100000.0,338.3670000000001,4.0
CHEMBL2385272,N#C[C@@H]1CCCN1C(=O)CNC(=O)c1ccnc2cc(Cl)ccc12,IC50,nM,100000.0,342.7860000000001,4.0
CHEMBL2385273,N#C[C@@H]1CCCN1C(=O)CNC(=O)c1ccnc2cc(Br)ccc12,IC50,nM,100000.0,387.2370000000001,4.0
CHEMBL2385274,N#C[C@@H]1CCCN1C(=O)CNC(=O)c1ccnc2c(Cl)cccc12,IC50,nM,100000.0,342.7860000000001,4.0
CHEMBL2385275,N#C[C@@H]1CCCN1C(=O)CNC(=O)c1ccnc2c(Br)cccc12,IC50,nM,100000.0,387.2370000000001,4.0
CHEMBL2385276,N#C[C@@H]1CCCN1C(=O)CNC(=O)c1cncc2ccccc12,IC50,nM,100000.0,308.34100000000007,4.0
CHEMBL2385277,N#C[C@@H]1CCCN1C(=O)CNC(=O)c1cccc2ncccc12,IC50,nM,100000.0,308.34100000000007,4.0
CHEMBL2385278,N#C[C@@H]1CCCN1C(=O)CNC(=O)c1cccc2cnccc12,IC50,nM,100000.0,308.34100000000007,4.0
CHEMBL2385279,N#C[C@@H]1CCCN1C(=O)CNC(=O)c1cccc2ccncc12,IC50,nM,100000.0,308.34100000000007,4.0
CHEMBL2385280,N#C[C@@H]1CCCN1C(=O)CNC(=O)c1cccc2cccnc12,IC50,nM,100000.0,308.34100000000007,4.0
CHEMBL2385281,N#C[C@@H]1CCCN1C(=O)CNC(=O)c1ccnc2ccccc12,IC50,nM,4000.0,308.34100000000007,5.3979400086720375
CHEMBL2385282,N#C[C@@H]1CCCN1C(=O)CNC(=O)c1c[nH]c2ccccc12,IC50,nM,100000.0,296.33000000000004,4.0
CHEMBL2385283,N#C[C@@H]1CCCN1C(=O)CNC(=O)c1cc2ccccc2[nH]1,IC50,nM,100000.0,296.33000000000004,4.0
CHEMBL2385284,N#C[C@@H]1CCCN1C(=O)CNC(=O)COc1ccc2ccccc2c1,IC50,nM,100000.0,337.3790000000001,4.0
CHEMBL2385285,N#C[C@@H]1CCCN1C(=O)CNC(=O)COc1cccc2ccccc12,IC50,nM,100000.0,337.3790000000001,4.0
CHEMBL2385286,N#C[C@@H]1CCCN1C(=O)CNC(=O)Cc1cccc2ccccc12,IC50,nM,100000.0,321.38000000000005,4.0
CHEMBL2385287,N#C[C@@H]1CCCN1C(=O)COc1cccc2ccccc12,IC50,nM,100000.0,280.32700000000006,4.0
CHEMBL2385288,N#C[C@@H]1CCCN1C(=O)COc1ccc2ccccc2c1,IC50,nM,100000.0,280.32700000000006,4.0
